,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Timestamp,1. Jinsingiz:,2. Qaysi yosh oralig'idasiz?,3. Qaysi hududda yashaysiz?,4. Nima bilan shug’ullanasiz?,5. Ma'lumotingiz:,"1. IT sohasida ko‘proq bilim olishga qiziqasizmi (masalan, kompyuter ko‘nikmalari, dasturlash yoki raqamli vositalardan foydalanish)?","2. Sizningcha, IT-ko‘nikmalarni yaxshilash ishingiz/o‘qishingiz/hayotingiz sifatini oshirishi mumkinmi?",3. Siz hozirda IT va raqamli ko'nikmalaringiz darajasini qanday baholaysiz?  ,ID
2929,2929,2929,2929,2929,2929,2929,2025-03-17,Erkak,28-35 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3244
2930,2930,2930,2930,2930,2930,2930,2025-03-17,Erkak,28-35 yosh,Farg‘ona viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3245
2931,2931,2931,2931,2931,2931,2931,2025-03-17,Erkak,28-35 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3246
2932,2932,2932,2932,2932,2932,2932,2025-03-17,Erkak,24-27 yosh,Navoiy viloyati,O’qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3247
2933,2933,2933,2933,2933,2933,2933,2025-03-17,Erkak,21-23 yosh,Toshkent viloyati,O’qiyman,O‘rta (maktab attestati),Ha,Ha,Bazaviy bilimlarga egaman.,3248
2934,2934,2934,2934,2934,2934,2934,2025-03-17,Erkak,28-35 yosh,Toshkent shahri,Tadbirkorman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3249
2935,2935,2935,2935,2935,2935,2935,2025-03-17,Erkak,24-27 yosh,Toshkent viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),O‘rta-maxsus (kollej/litsey diplomi),Ha,Ha,Bazaviy bilimlarga egaman.,3250
2936,2936,2936,2936,2936,2936,2936,2025-03-17,Erkak,24-27 yosh,Toshkent shahri,O’qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3251
2937,2937,2937,2937,2937,2937,2937,2025-03-17,Ayol,28-35 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman.,3252
2938,2938,2938,2938,2938,2938,2938,2025-03-17,Ayol,18-20 yosh,Qashqadaryo viloyati,O’qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3253
2939,2939,2939,2939,2939,2939,2939,2025-03-17,Erkak,24-27 yosh,Toshkent shahri,Tadbirkorman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3254
2940,2940,2940,2940,2940,2940,2940,2025-03-17,Erkak,28-35 yosh,Sirdaryo viloyati,Tadbirkorman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Kompyuter yoki internet haqida deyarli hech narsa bilmayman.,3255
2941,2941,2941,2941,2941,2941,2941,2025-03-17,Erkak,15-17 yosh,Jizzax viloyati,O’qiyman,Hali maktabda o‘qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3256
2942,2942,2942,2942,2942,2942,2942,2025-03-17,Erkak,46-52 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3257
2943,2943,2943,2943,2943,2943,2943,2025-03-17,Erkak,21-23 yosh,Toshkent shahri,O’qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3258
2944,2944,2944,2944,2944,2944,2944,2025-03-17,Erkak,18-20 yosh,Qashqadaryo viloyati,O’qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman.,3259
2945,2945,2945,2945,2945,2945,2945,2025-03-18,Erkak,21-23 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3260
2946,2946,2946,2946,2946,2946,2946,2025-03-18,Erkak,21-23 yosh,Toshkent shahri,O’qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3261
2947,2947,2947,2947,2947,2947,2947,2025-03-18,Ayol,53-60 yosh,Toshkent viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman.,3262
2948,2948,2948,2948,2948,2948,2948,2025-03-18,Ayol,36-45 yosh,Toshkent shahri,Tadbirkorman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3263
2949,2949,2949,2949,2949,2949,2949,2025-03-18,Erkak,21-23 yosh,Sirdaryo viloyati,O’qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3264
2950,2950,2950,2950,2950,2950,2950,2025-03-18,Erkak,21-23 yosh,Sirdaryo viloyati,O’qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3265
2951,2951,2951,2951,2951,2951,2951,2025-03-18,Erkak,21-23 yosh,Sirdaryo viloyati,O’qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3266
2952,2952,2952,2952,2952,2952,2952,2025-03-18,Erkak,24-27 yosh,Toshkent shahri,Tadbirkorman,"Oliy (bakalavriat, magistratura va undan yuqori)",Yo'q,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3267
2953,2953,2953,2953,2953,2953,2953,2025-03-18,Erkak,24-27 yosh,Toshkent shahri,Tadbirkorman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman.,3268
2954,2954,2954,2954,2954,2954,2954,2025-03-18,Erkak,24-27 yosh,Toshkent viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3269
2955,2955,2955,2955,2955,2955,2955,2025-03-18,Erkak,18-20 yosh,Toshkent viloyati,O’qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Yo'q,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3270
2956,2956,2956,2956,2956,2956,2956,2025-03-19,Erkak,18-20 yosh,Toshkent shahri,O’qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3271
2957,2957,2957,2957,2957,2957,2957,2025-03-19,Erkak,36-45 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),O‘rta (maktab attestati),Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3272
2958,2958,2958,2958,2958,2958,2958,2025-03-20,Erkak,18-20 yosh,Toshkent shahri,O’qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3273
2959,2959,2959,2959,2959,2959,2959,2025-03-20,Erkak,21-23 yosh,Toshkent shahri,O’qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3274
2960,2960,2960,2960,2960,2960,2960,2025-03-22,Erkak,21-23 yosh,Qoraqalpog‘iston Respublikasi,Tadbirkorman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3275
2961,2961,2961,2961,2961,2961,2961,2025-03-23,Erkak,18-20 yosh,Toshkent shahri,freelancing,O‘rta (maktab attestati),Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3276
2962,2962,2962,2962,2962,2962,2962,2025-03-23,Erkak,18-20 yosh,Toshkent shahri,O’qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3277
2963,2963,2963,2963,2963,2963,2963,2025-03-24,Ayol,24-27 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3278
2964,2964,2964,2964,2964,2964,2964,2025-03-24,Ayol,18-20 yosh,Sirdaryo viloyati,O’qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3279
2965,2965,2965,2965,2965,2965,2965,2025-03-27,Erkak,18-20 yosh,Sirdaryo viloyati,O’qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3280
2966,2966,2966,2966,2966,2966,2966,2025-02-24,Erkak,36-45 yosh,Navoiy viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,776
2967,2967,2967,2967,2967,2967,2967,2025-02-21,Ayol,36-45 yosh,Navoiy viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,471
2968,2968,2968,2968,2968,2968,2968,2025-02-27,Ayol,36-45 yosh,Namangan viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1284
2969,2969,2969,2969,2969,2969,2969,2025-02-21,Erkak,36-45 yosh,Toshkent shahri,Tadbirkorman,O‘rta-maxsus (kollej/litsey diplomi),Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,518
2970,2970,2970,2970,2970,2970,2970,2025-02-27,Ayol,36-45 yosh,Toshkent viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1404
2971,2971,2971,2971,2971,2971,2971,2025-02-26,Erkak,36-45 yosh,Surxondaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,1152
2972,2972,2972,2972,2972,2972,2972,2025-02-21,Ayol,36-45 yosh,Qoraqalpogʻiston Respublikasi,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,457
2973,2973,2973,2973,2973,2973,2973,2025-02-13,Ayol,36-45 yosh,Buxoro viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,231
2974,2974,2974,2974,2974,2974,2974,2025-02-27,Erkak,36-45 yosh,Navoiy viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1317
2975,2975,2975,2975,2975,2975,2975,2025-02-27,Ayol,36-45 yosh,Namangan viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Yo'q,Bazaviy bilimlarga egaman,1286
2976,2976,2976,2976,2976,2976,2976,2025-02-27,Ayol,36-45 yosh,Toshkent viloyati,Vaqtinchalik ishsizman,Bitirganman ,Ha,Ha,Kompyuter yoki internet haqida deyarli hech narsa bilmayman.,1677
2977,2977,2977,2977,2977,2977,2977,2025-02-26,Erkak,36-45 yosh,Surxondaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1099
2978,2978,2978,2978,2978,2978,2978,2025-02-27,Ayol,36-45 yosh,Namangan viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1301
2979,2979,2979,2979,2979,2979,2979,2025-02-21,Ayol,36-45 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,494
2980,2980,2980,2980,2980,2980,2980,2025-02-21,Ayol,36-45 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,561
2981,2981,2981,2981,2981,2981,2981,2025-02-26,Erkak,36-45 yosh,Surxondaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1051
2982,2982,2982,2982,2982,2982,2982,2025-02-21,Ayol,36-45 yosh,Toshkent viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,485
2983,2983,2983,2983,2983,2983,2983,2025-02-25,Ayol,36-45 yosh,Qoraqalpogʻiston Respublikasi,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,945
2984,2984,2984,2984,2984,2984,2984,2025-02-25,Ayol,36-45 yosh,Toshkent viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,947
2985,2985,2985,2985,2985,2985,2985,2025-02-24,Erkak,36-45 yosh,Toshkent viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,856
2986,2986,2986,2986,2986,2986,2986,2025-02-11,Ayol,36-45 yosh,Namangan viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,37
2987,2987,2987,2987,2987,2987,2987,2025-02-24,Ayol,36-45 yosh,Samarqand viloyati,Tadbirkorman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,737
2988,2988,2988,2988,2988,2988,2988,2025-02-21,Ayol,36-45 yosh,Xorazm viloyati,"Dikretdaman,oʻqituvchi edim","Oliy (bakalavriat, magistratura va undan yuqori)",Yo'q,Ha,Bazaviy bilimlarga egaman,496
2989,2989,2989,2989,2989,2989,2989,2025-02-24,Erkak,36-45 yosh,Navoiy viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,799
2990,2990,2990,2990,2990,2990,2990,2025-02-28,Ayol,36-45 yosh,Sirdaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1765
2991,2991,2991,2991,2991,2991,2991,2025-02-24,Ayol,36-45 yosh,Qoraqalpogʻiston Respublikasi,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,693
2992,2992,2992,2992,2992,2992,2992,2025-02-28,Ayol,36-45 yosh,Sirdaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1731
2993,2993,2993,2993,2993,2993,2993,2025-02-27,Ayol,36-45 yosh,Qashqadaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1260
2994,2994,2994,2994,2994,2994,2994,2025-02-24,Ayol,36-45 yosh,Qoraqalpogʻiston Respublikasi,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,828
2995,2995,2995,2995,2995,2995,2995,2025-02-24,Ayol,36-45 yosh,Navoiy viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,870
2996,2996,2996,2996,2996,2996,2996,2025-02-25,Ayol,36-45 yosh,Toshkent shahri,Uy bekasi,O‘rta-maxsus (kollej/litsey diplomi),Ha,Ha,Bazaviy bilimlarga egaman,923
2997,2997,2997,2997,2997,2997,2997,2025-02-21,Ayol,36-45 yosh,Navoiy viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,563
2998,2998,2998,2998,2998,2998,2998,2025-02-24,Ayol,36-45 yosh,Sirdaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,813
2999,2999,2999,2999,2999,2999,2999,2025-02-26,Ayol,36-45 yosh,Surxondaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,1200
3000,3000,3000,3000,3000,3000,3000,2025-02-27,Ayol,36-45 yosh,Toshkent viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1678
3001,3001,3001,3001,3001,3001,3001,2025-02-27,Erkak,36-45 yosh,Samarqand viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1642
3002,3002,3002,3002,3002,3002,3002,2025-02-27,Ayol,36-45 yosh,Namangan viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1294
3003,3003,3003,3003,3003,3003,3003,2025-02-11,Ayol,36-45 yosh,Toshkent viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,32
3004,3004,3004,3004,3004,3004,3004,2025-02-21,Ayol,36-45 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,522
3005,3005,3005,3005,3005,3005,3005,2025-02-24,Erkak,36-45 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,877
3006,3006,3006,3006,3006,3006,3006,2025-02-21,Ayol,36-45 yosh,Navoiy viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,562
3007,3007,3007,3007,3007,3007,3007,2025-02-21,Ayol,36-45 yosh,Navoiy viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,574
3008,3008,3008,3008,3008,3008,3008,2025-02-21,Erkak,36-45 yosh,Andijon viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,559
3009,3009,3009,3009,3009,3009,3009,2025-02-25,Ayol,36-45 yosh,Qashqadaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,953
3010,3010,3010,3010,3010,3010,3010,2025-02-21,Ayol,36-45 yosh,Toshkent viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,442
3011,3011,3011,3011,3011,3011,3011,2025-02-25,Ayol,36-45 yosh,Qoraqalpogʻiston Respublikasi,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,949
3012,3012,3012,3012,3012,3012,3012,2025-02-24,Ayol,36-45 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,905
3013,3013,3013,3013,3013,3013,3013,2025-02-28,Erkak,36-45 yosh,Qashqadaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),O‘rta-maxsus (kollej/litsey diplomi),Ha,Ha,Bazaviy bilimlarga egaman,1805
3014,3014,3014,3014,3014,3014,3014,2025-02-21,Erkak,36-45 yosh,Andijon viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,456
3015,3015,3015,3015,3015,3015,3015,2025-02-22,Erkak,36-45 yosh,Surxondaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,604
3016,3016,3016,3016,3016,3016,3016,2025-02-26,Erkak,36-45 yosh,Qashqadaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,1131
3017,3017,3017,3017,3017,3017,3017,2025-02-28,Erkak,36-45 yosh,Buxoro viloyati,Tadbirkorman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1747
3018,3018,3018,3018,3018,3018,3018,2025-02-27,Ayol,36-45 yosh,Namangan viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1297
3019,3019,3019,3019,3019,3019,3019,2025-02-24,Ayol,36-45 yosh,Toshkent viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,669
3020,3020,3020,3020,3020,3020,3020,2025-02-24,Ayol,36-45 yosh,Qashqadaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,658
3021,3021,3021,3021,3021,3021,3021,2025-02-11,Ayol,36-45 yosh,Navoiy viloyati,Vaqtinchalik ishsizman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Kompyuter yoki internet haqida deyarli hech narsa bilmayman.,51
3022,3022,3022,3022,3022,3022,3022,2025-02-28,Ayol,36-45 yosh,Samarqand viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1744
3023,3023,3023,3023,3023,3023,3023,2025-02-21,Erkak,36-45 yosh,Xorazm viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,577
3024,3024,3024,3024,3024,3024,3024,2025-02-22,Ayol,36-45 yosh,Buxoro viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,593
3025,3025,3025,3025,3025,3025,3025,2025-02-21,Ayol,36-45 yosh,Samarqand viloyati,Бола парвариш таътилидаман,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,527
3026,3026,3026,3026,3026,3026,3026,2025-02-24,Erkak,36-45 yosh,Samarqand viloyati,Давлат,Бакалавр,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,821
